"subject","trial_num","step2resp","step1resp","step2state","reward"
"EEGTDPRJC756A2B6",50,2,1,2,1
"EEGTDPRJC756A2B6",51,1,2,3,0
"EEGTDPRJC756A2B6",52,2,1,2,1
"EEGTDPRJC756A2B6",53,2,1,3,1
"EEGTDPRJC756A2B6",54,2,1,2,1
"EEGTDPRJC756A2B6",55,2,1,2,1
"EEGTDPRJC756A2B6",56,2,1,3,0
"EEGTDPRJC756A2B6",57,2,1,2,1
"EEGTDPRJC756A2B6",58,2,1,2,1
"EEGTDPRJC756A2B6",59,1,1,3,1
"EEGTDPRJC756A2B6",60,2,1,2,1
"EEGTDPRJC756A2B6",61,1,2,3,0
"EEGTDPRJC756A2B6",62,2,1,2,1
"EEGTDPRJC756A2B6",63,2,1,2,1
"EEGTDPRJC756A2B6",64,1,1,3,1
"EEGTDPRJC756A2B6",65,2,1,2,1
"EEGTDPRJC756A2B6",66,1,2,3,0
"EEGTDPRJC756A2B6",67,1,1,3,1
"EEGTDPRJC756A2B6",68,1,1,3,0
"EEGTDPRJC756A2B6",69,2,1,2,1
"EEGTDPRJC756A2B6",70,2,1,2,1
"EEGTDPRJC756A2B6",71,2,1,2,1
"EEGTDPRJC756A2B6",72,2,1,3,0
"EEGTDPRJC756A2B6",73,1,2,3,0
"EEGTDPRJC756A2B6",74,1,1,3,0
"EEGTDPRJC756A2B6",75,2,2,3,0
"EEGTDPRJC756A2B6",76,1,1,3,0
"EEGTDPRJC756A2B6",77,2,2,3,0
"EEGTDPRJC756A2B6",78,2,1,2,1
"EEGTDPRJC756A2B6",79,2,1,2,1
"EEGTDPRJC756A2B6",80,2,1,3,1
"EEGTDPRJC756A2B6",81,2,1,2,1
"EEGTDPRJC756A2B6",82,2,2,3,1
"EEGTDPRJC756A2B6",83,2,1,2,0
"EEGTDPRJC756A2B6",84,2,1,2,1
"EEGTDPRJC756A2B6",85,2,1,3,0
"EEGTDPRJC756A2B6",86,2,1,2,1
"EEGTDPRJC756A2B6",87,2,1,2,1
"EEGTDPRJC756A2B6",88,2,1,2,1
"EEGTDPRJC756A2B6",89,2,1,2,0
"EEGTDPRJC756A2B6",90,1,1,2,1
"EEGTDPRJC756A2B6",91,1,1,2,1
"EEGTDPRJC756A2B6",92,1,1,2,1
"EEGTDPRJC756A2B6",93,1,1,2,1
"EEGTDPRJC756A2B6",94,1,1,3,1
"EEGTDPRJC756A2B6",95,1,1,3,0
"EEGTDPRJC756A2B6",96,1,1,2,1
"EEGTDPRJC756A2B6",97,1,1,2,1
"EEGTDPRJC756A2B6",98,NA,1,3,NA
"EEGTDPRJC756A2B6",99,2,2,3,0
"EEGTDPRJC756A2B6",100,1,2,3,0
"EEGTDPRJC756A2B6",101,2,1,2,0
"EEGTDPRJC756A2B6",102,1,1,2,1
"EEGTDPRJC756A2B6",103,1,1,3,1
"EEGTDPRJC756A2B6",104,1,1,3,0
"EEGTDPRJC756A2B6",105,2,1,3,1
"EEGTDPRJC756A2B6",106,1,1,2,1
"EEGTDPRJC756A2B6",107,2,1,2,1
"EEGTDPRJC756A2B6",108,1,1,3,1
"EEGTDPRJC756A2B6",109,2,1,2,0
"EEGTDPRJC756A2B6",110,1,1,3,0
"EEGTDPRJC756A2B6",111,1,1,3,0
"EEGTDPRJC756A2B6",112,2,2,3,0
"EEGTDPRJC756A2B6",113,1,1,2,1
"EEGTDPRJC756A2B6",114,1,1,3,0
"EEGTDPRJC756A2B6",115,1,1,2,0
"EEGTDPRJC756A2B6",116,2,1,2,0
"EEGTDPRJC756A2B6",117,1,1,3,0
"EEGTDPRJC756A2B6",118,2,1,2,1
"EEGTDPRJC756A2B6",119,2,1,2,0
"EEGTDPRJC756A2B6",120,1,1,2,1
"EEGTDPRJC756A2B6",121,1,1,2,0
"EEGTDPRJC756A2B6",122,2,1,3,1
"EEGTDPRJC756A2B6",123,2,1,2,1
"EEGTDPRJC756A2B6",124,2,1,2,1
"EEGTDPRJC756A2B6",125,2,1,2,1
"EEGTDPRJC756A2B6",126,2,1,2,0
"EEGTDPRJC756A2B6",127,1,1,3,0
"EEGTDPRJC756A2B6",128,2,1,2,0
"EEGTDPRJC756A2B6",129,1,1,2,0
"EEGTDPRJC756A2B6",130,2,1,2,0
"EEGTDPRJC756A2B6",131,2,2,3,1
"EEGTDPRJC756A2B6",132,2,2,2,1
"EEGTDPRJC756A2B6",133,2,2,3,1
"EEGTDPRJC756A2B6",134,2,2,3,0
"EEGTDPRJC756A2B6",135,2,2,2,1
"EEGTDPRJC756A2B6",136,2,2,3,1
"EEGTDPRJC756A2B6",137,2,1,2,0
"EEGTDPRJC756A2B6",138,2,2,3,1
"EEGTDPRJC756A2B6",139,NA,NA,NA,NA
"EEGTDPRJC756A2B6",140,2,2,3,0
"EEGTDPRJC756A2B6",141,1,1,2,1
"EEGTDPRJC756A2B6",142,1,1,2,1
"EEGTDPRJC756A2B6",143,1,1,2,1
"EEGTDPRJC756A2B6",144,1,1,3,0
"EEGTDPRJC756A2B6",145,1,1,2,0
"EEGTDPRJC756A2B6",146,2,1,2,0
"EEGTDPRJC756A2B6",147,2,2,3,0
"EEGTDPRJC756A2B6",148,1,2,3,0
"EEGTDPRJC756A2B6",149,2,2,3,0
"EEGTDPRJC756A2B6",150,1,1,2,0
"EEGTDPRJCAF1BDAB",1,2,2,3,1
"EEGTDPRJCAF1BDAB",2,2,2,2,0
"EEGTDPRJCAF1BDAB",3,2,1,3,0
"EEGTDPRJCAF1BDAB",4,2,1,2,0
"EEGTDPRJCAF1BDAB",5,1,1,3,0
"EEGTDPRJCAF1BDAB",6,NA,1,2,NA
"EEGTDPRJCAF1BDAB",7,2,1,3,0
"EEGTDPRJCAF1BDAB",8,2,1,3,0
"EEGTDPRJCAF1BDAB",9,2,2,3,0
"EEGTDPRJCAF1BDAB",10,1,2,3,1
"EEGTDPRJCAF1BDAB",11,1,2,2,1
"EEGTDPRJCAF1BDAB",12,1,2,2,0
"EEGTDPRJCAF1BDAB",13,2,2,3,1
"EEGTDPRJCAF1BDAB",14,2,1,2,1
"EEGTDPRJCAF1BDAB",15,2,1,2,0
"EEGTDPRJCAF1BDAB",16,1,2,2,0
"EEGTDPRJCAF1BDAB",17,2,2,2,0
"EEGTDPRJCAF1BDAB",18,1,1,2,0
"EEGTDPRJCAF1BDAB",19,2,1,2,1
"EEGTDPRJCAF1BDAB",20,2,1,2,0
"EEGTDPRJCAF1BDAB",21,2,1,2,0
"EEGTDPRJCAF1BDAB",22,1,1,2,1
"EEGTDPRJCAF1BDAB",23,1,1,2,1
"EEGTDPRJCAF1BDAB",24,1,1,2,1
"EEGTDPRJCAF1BDAB",25,1,1,2,1
"EEGTDPRJCAF1BDAB",26,1,1,2,1
"EEGTDPRJCAF1BDAB",27,1,1,2,1
"EEGTDPRJCAF1BDAB",28,1,1,2,1
"EEGTDPRJCAF1BDAB",29,1,1,2,1
"EEGTDPRJCAF1BDAB",30,1,1,2,1
"EEGTDPRJCAF1BDAB",31,1,1,2,1
"EEGTDPRJCAF1BDAB",32,1,1,2,1
"EEGTDPRJCAF1BDAB",33,1,1,2,0
"EEGTDPRJCAF1BDAB",34,2,2,2,1
"EEGTDPRJCAF1BDAB",35,1,2,3,1
"EEGTDPRJCAF1BDAB",36,1,2,3,1
"EEGTDPRJCAF1BDAB",37,1,2,3,0
"EEGTDPRJCAF1BDAB",38,1,2,3,1
"EEGTDPRJCAF1BDAB",39,1,2,3,1
"EEGTDPRJCAF1BDAB",40,1,2,3,1
"EEGTDPRJCAF1BDAB",41,1,2,3,0
"EEGTDPRJCAF1BDAB",42,1,2,2,0
"EEGTDPRJCAF1BDAB",43,2,2,3,0
"EEGTDPRJCAF1BDAB",44,2,2,2,0
"EEGTDPRJCAF1BDAB",45,2,2,2,0
"EEGTDPRJCAF1BDAB",46,2,1,2,1
"EEGTDPRJCAF1BDAB",47,2,1,2,1
"EEGTDPRJCAF1BDAB",48,2,1,2,0
"EEGTDPRJCAF1BDAB",49,1,1,2,1
"EEGTDPRJCAF1BDAB",50,1,1,2,1
"EEGTDPRJCAF1BDAB",51,1,1,2,1
"EEGTDPRJCAF1BDAB",52,1,1,3,1
"EEGTDPRJCAF1BDAB",53,1,1,3,1
"EEGTDPRJCAF1BDAB",54,1,1,2,1
"EEGTDPRJCAF1BDAB",55,1,1,2,1
"EEGTDPRJCAF1BDAB",56,1,1,2,0
"EEGTDPRJCAF1BDAB",57,1,2,3,0
"EEGTDPRJCAF1BDAB",58,2,2,3,0
"EEGTDPRJCAF1BDAB",59,2,1,3,1
"EEGTDPRJCAF1BDAB",60,1,1,2,1
"EEGTDPRJCAF1BDAB",61,2,1,3,0
"EEGTDPRJCAF1BDAB",62,1,1,2,1
"EEGTDPRJCAF1BDAB",63,1,1,2,1
"EEGTDPRJCAF1BDAB",64,1,1,2,1
"EEGTDPRJCAF1BDAB",65,1,1,2,1
"EEGTDPRJCAF1BDAB",66,2,1,3,0
"EEGTDPRJCAF1BDAB",67,1,1,2,0
"EEGTDPRJCAF1BDAB",68,1,2,3,0
"EEGTDPRJCAF1BDAB",69,1,2,2,0
"EEGTDPRJCAF1BDAB",70,2,2,3,0
"EEGTDPRJCAF1BDAB",71,2,1,2,1
"EEGTDPRJCAF1BDAB",72,2,1,2,0
"EEGTDPRJCAF1BDAB",73,2,2,3,1
"EEGTDPRJCAF1BDAB",74,2,2,3,0
"EEGTDPRJCAF1BDAB",75,2,1,2,0
"EEGTDPRJCAF1BDAB",76,2,2,3,1
"EEGTDPRJCAF1BDAB",77,2,2,3,0
"EEGTDPRJCAF1BDAB",78,1,1,2,0
"EEGTDPRJCAF1BDAB",79,2,1,2,1
"EEGTDPRJCAF1BDAB",80,2,1,2,1
"EEGTDPRJCAF1BDAB",81,2,1,2,1
"EEGTDPRJCAF1BDAB",82,1,1,3,1
"EEGTDPRJCAF1BDAB",83,2,1,2,1
"EEGTDPRJCAF1BDAB",84,1,1,3,0
"EEGTDPRJCAF1BDAB",85,2,1,2,1
"EEGTDPRJCAF1BDAB",86,1,1,3,1
"EEGTDPRJCAF1BDAB",87,1,1,2,0
"EEGTDPRJCAF1BDAB",88,2,1,2,1
"EEGTDPRJCAF1BDAB",89,2,1,2,1
"EEGTDPRJCAF1BDAB",90,2,1,2,0
"EEGTDPRJCAF1BDAB",91,2,2,2,0
"EEGTDPRJCAF1BDAB",92,1,2,3,0
"EEGTDPRJCAF1BDAB",93,2,2,3,1
"EEGTDPRJCAF1BDAB",94,2,2,3,0
"EEGTDPRJCAF1BDAB",95,1,1,2,0
"EEGTDPRJCAF1BDAB",96,1,1,3,1
"EEGTDPRJCAF1BDAB",97,2,1,2,1
"EEGTDPRJCAF1BDAB",98,2,1,2,0
"EEGTDPRJCAF1BDAB",99,2,2,2,0
"EEGTDPRJCAF1BDAB",100,1,1,2,1
"EEGTDPRJCAF1BDAB",101,1,1,2,0
"EEGTDPRJCAF1BDAB",102,1,2,2,0
"EEGTDPRJCAF1BDAB",103,2,2,3,0
"EEGTDPRJCAF1BDAB",104,1,2,3,1
"EEGTDPRJCAF1BDAB",105,1,2,3,1
"EEGTDPRJCAF1BDAB",106,1,2,3,0
"EEGTDPRJCAF1BDAB",107,2,2,3,0
"EEGTDPRJCAF1BDAB",108,1,2,3,0
"EEGTDPRJCAF1BDAB",109,1,1,3,0
"EEGTDPRJCAF1BDAB",110,2,1,2,1
"EEGTDPRJCAF1BDAB",111,2,1,2,1
"EEGTDPRJCAF1BDAB",112,2,1,2,0
"EEGTDPRJCAF1BDAB",113,2,2,3,1
"EEGTDPRJCAF1BDAB",114,2,2,3,0
"EEGTDPRJCAF1BDAB",115,2,1,2,1
"EEGTDPRJCAF1BDAB",116,2,1,2,1
"EEGTDPRJCAF1BDAB",117,2,1,2,1
"EEGTDPRJCAF1BDAB",118,2,1,2,0
"EEGTDPRJCAF1BDAB",119,1,2,3,1
"EEGTDPRJCAF1BDAB",120,1,2,3,0
"EEGTDPRJCAF1BDAB",121,2,2,3,0
"EEGTDPRJCAF1BDAB",122,2,1,2,1
"EEGTDPRJCAF1BDAB",123,2,1,3,1
"EEGTDPRJCAF1BDAB",124,2,1,2,0
"EEGTDPRJCAF1BDAB",125,1,1,2,0
"EEGTDPRJCAF1BDAB",126,1,2,2,1
"EEGTDPRJCAF1BDAB",127,2,2,3,1
"EEGTDPRJCAF1BDAB",128,1,2,2,1
"EEGTDPRJCAF1BDAB",129,2,2,3,0
"EEGTDPRJCAF1BDAB",130,1,2,3,0
"EEGTDPRJCAF1BDAB",131,2,2,3,0
"EEGTDPRJCAF1BDAB",132,1,2,3,1
"EEGTDPRJCAF1BDAB",133,1,2,3,1
"EEGTDPRJCAF1BDAB",134,1,2,3,1
"EEGTDPRJCAF1BDAB",135,1,2,3,0
"EEGTDPRJCAF1BDAB",136,1,1,2,1
"EEGTDPRJCAF1BDAB",137,1,1,2,1
"EEGTDPRJCAF1BDAB",138,1,1,2,0
"EEGTDPRJCAF1BDAB",139,2,1,2,0
"EEGTDPRJCAF1BDAB",140,2,2,3,1
"EEGTDPRJCAF1BDAB",141,2,2,3,1
"EEGTDPRJCAF1BDAB",142,2,2,3,1
"EEGTDPRJCAF1BDAB",143,2,2,3,1
"EEGTDPRJCAF1BDAB",144,2,2,3,1
"EEGTDPRJCAF1BDAB",145,2,2,3,1
"EEGTDPRJCAF1BDAB",146,2,2,3,0
"EEGTDPRJCAF1BDAB",147,1,2,2,0
"EEGTDPRJCAF1BDAB",148,2,2,3,1
"EEGTDPRJCAF1BDAB",149,2,2,3,0
"EEGTDPRJCAF1BDAB",150,1,2,2,0
"EEGTDPRJCD5D718F",1,NA,NA,NA,NA
"EEGTDPRJCD5D718F",2,1,1,2,0
"EEGTDPRJCD5D718F",3,NA,NA,NA,NA
"EEGTDPRJCD5D718F",4,NA,2,3,NA
"EEGTDPRJCD5D718F",5,1,1,2,0
"EEGTDPRJCD5D718F",6,1,2,2,0
"EEGTDPRJCD5D718F",7,1,1,2,0
"EEGTDPRJCD5D718F",8,1,2,2,0
"EEGTDPRJCD5D718F",9,2,1,3,1
"EEGTDPRJCD5D718F",10,1,1,2,1
"EEGTDPRJCD5D718F",11,1,2,3,0
"EEGTDPRJCD5D718F",12,2,1,3,0
"EEGTDPRJCD5D718F",13,1,2,3,0
"EEGTDPRJCD5D718F",14,1,1,2,1
"EEGTDPRJCD5D718F",15,1,1,2,0
"EEGTDPRJCD5D718F",16,1,1,2,1
"EEGTDPRJCD5D718F",17,1,1,2,1
"EEGTDPRJCD5D718F",18,1,1,2,0
"EEGTDPRJCD5D718F",19,1,2,3,0
"EEGTDPRJCD5D718F",20,1,1,2,0
"EEGTDPRJCD5D718F",21,1,1,3,0
"EEGTDPRJCD5D718F",22,1,2,2,1
"EEGTDPRJCD5D718F",23,1,2,2,0
"EEGTDPRJCD5D718F",24,1,1,3,0
"EEGTDPRJCD5D718F",25,2,2,3,0
"EEGTDPRJCD5D718F",26,1,1,2,1
"EEGTDPRJCD5D718F",27,2,1,3,1
"EEGTDPRJCD5D718F",28,2,1,3,0
"EEGTDPRJCD5D718F",29,2,2,3,1
"EEGTDPRJCD5D718F",30,1,1,2,1
"EEGTDPRJCD5D718F",31,2,2,3,0
"EEGTDPRJCD5D718F",32,2,1,3,0
"EEGTDPRJCD5D718F",33,1,1,3,0
"EEGTDPRJCD5D718F",34,2,2,3,0
"EEGTDPRJCD5D718F",35,1,1,2,1
"EEGTDPRJCD5D718F",36,1,1,2,0
"EEGTDPRJCD5D718F",37,2,2,3,0
"EEGTDPRJCD5D718F",38,1,1,2,1
"EEGTDPRJCD5D718F",39,1,1,2,1
"EEGTDPRJCD5D718F",40,1,1,2,1
"EEGTDPRJCD5D718F",41,1,1,2,1
"EEGTDPRJCD5D718F",42,1,1,2,1
"EEGTDPRJCD5D718F",43,1,1,2,1
"EEGTDPRJCD5D718F",44,1,1,2,1
"EEGTDPRJCD5D718F",45,1,1,2,1
"EEGTDPRJCD5D718F",46,1,1,2,1
"EEGTDPRJCD5D718F",47,1,1,2,1
"EEGTDPRJCD5D718F",48,1,1,2,1
"EEGTDPRJCD5D718F",49,1,1,2,0
"EEGTDPRJCD5D718F",50,1,2,2,1
"EEGTDPRJCD5D718F",51,2,2,3,1
"EEGTDPRJCD5D718F",52,1,1,2,1
"EEGTDPRJCD5D718F",53,1,1,2,0
"EEGTDPRJCD5D718F",54,2,2,3,1
"EEGTDPRJCD5D718F",55,2,2,3,1
"EEGTDPRJCD5D718F",56,2,2,3,1
"EEGTDPRJCD5D718F",57,2,2,3,0
"EEGTDPRJCD5D718F",58,2,1,3,0
"EEGTDPRJCD5D718F",59,1,1,2,0
"EEGTDPRJCD5D718F",60,1,2,2,0
"EEGTDPRJCD5D718F",61,2,2,2,0
"EEGTDPRJCD5D718F",62,1,1,2,1
"EEGTDPRJCD5D718F",63,1,1,2,1
"EEGTDPRJCD5D718F",64,1,1,2,0
"EEGTDPRJCD5D718F",65,2,2,3,1
"EEGTDPRJCD5D718F",66,1,1,2,1
"EEGTDPRJCD5D718F",67,2,2,3,1
"EEGTDPRJCD5D718F",68,2,1,3,1
"EEGTDPRJCD5D718F",69,1,2,2,1
"EEGTDPRJCD5D718F",70,1,1,2,1
"EEGTDPRJCD5D718F",71,2,2,3,0
"EEGTDPRJCD5D718F",72,1,1,2,0
"EEGTDPRJCD5D718F",73,2,2,3,0
"EEGTDPRJCD5D718F",74,1,2,3,0
"EEGTDPRJCD5D718F",75,2,1,3,1
"EEGTDPRJCD5D718F",76,1,1,2,1
"EEGTDPRJCD5D718F",77,2,1,3,0
"EEGTDPRJCD5D718F",78,2,2,3,1
"EEGTDPRJCD5D718F",79,1,1,2,1
"EEGTDPRJCD5D718F",80,2,2,3,1
"EEGTDPRJCD5D718F",81,1,1,2,1
"EEGTDPRJCD5D718F",82,1,2,2,0
"EEGTDPRJCD5D718F",83,1,1,2,0
"EEGTDPRJCD5D718F",84,2,2,3,0
"EEGTDPRJCD5D718F",85,2,1,3,1
"EEGTDPRJCD5D718F",86,1,1,2,1
"EEGTDPRJCD5D718F",87,1,1,2,1
"EEGTDPRJCD5D718F",88,1,1,2,0
"EEGTDPRJCD5D718F",89,2,2,3,1
"EEGTDPRJCD5D718F",90,NA,NA,NA,NA
"EEGTDPRJCD5D718F",91,2,2,3,1
"EEGTDPRJCD5D718F",92,2,1,3,1
"EEGTDPRJCD5D718F",93,2,2,3,1
"EEGTDPRJCD5D718F",94,1,1,2,1
"EEGTDPRJCD5D718F",95,2,1,3,1
"EEGTDPRJCD5D718F",96,2,2,3,1
"EEGTDPRJCD5D718F",97,1,1,2,1
"EEGTDPRJCD5D718F",98,1,1,2,0
"EEGTDPRJCD5D718F",99,2,2,3,1
"EEGTDPRJCD5D718F",100,1,1,2,0
"EEGTDPRJCD5D718F",101,1,2,2,1
"EEGTDPRJCD5D718F",102,1,1,2,0
"EEGTDPRJCD5D718F",103,2,2,3,1
"EEGTDPRJCD5D718F",104,1,2,2,1
"EEGTDPRJCD5D718F",105,1,1,2,1
"EEGTDPRJCD5D718F",106,1,1,2,1
"EEGTDPRJCD5D718F",107,1,2,2,1
"EEGTDPRJCD5D718F",108,1,2,2,1
"EEGTDPRJCD5D718F",109,1,1,2,1
"EEGTDPRJCD5D718F",110,1,1,2,1
"EEGTDPRJCD5D718F",111,1,2,2,1
"EEGTDPRJCD5D718F",112,2,2,3,0
"EEGTDPRJCD5D718F",113,1,1,2,1
"EEGTDPRJCD5D718F",114,1,1,2,1
"EEGTDPRJCD5D718F",115,1,2,2,0
"EEGTDPRJCD5D718F",116,2,1,3,1
"EEGTDPRJCD5D718F",117,2,2,3,1
"EEGTDPRJCD5D718F",118,2,1,3,0
"EEGTDPRJCD5D718F",119,1,1,2,1
"EEGTDPRJCD5D718F",120,2,1,3,1
"EEGTDPRJCD5D718F",121,2,2,3,0
"EEGTDPRJCD5D718F",122,1,1,2,0
"EEGTDPRJCD5D718F",123,1,2,2,0
"EEGTDPRJCD5D718F",124,2,1,3,1
"EEGTDPRJCD5D718F",125,2,1,3,0
"EEGTDPRJCD5D718F",126,1,2,2,1
"EEGTDPRJCD5D718F",127,1,1,2,1
"EEGTDPRJCD5D718F",128,2,2,3,0
"EEGTDPRJCD5D718F",129,1,2,2,1
"EEGTDPRJCD5D718F",130,1,1,2,1
"EEGTDPRJCD5D718F",131,2,1,3,1
"EEGTDPRJCD5D718F",132,2,2,3,1
"EEGTDPRJCD5D718F",133,1,1,2,0
"EEGTDPRJCD5D718F",134,1,2,3,1
"EEGTDPRJCD5D718F",135,2,2,2,1
"EEGTDPRJCD5D718F",136,NA,2,3,NA
"EEGTDPRJCD5D718F",137,1,2,3,0
"EEGTDPRJCD5D718F",138,2,2,3,1
"EEGTDPRJCD5D718F",139,2,1,2,1
"EEGTDPRJCD5D718F",140,2,1,3,1
"EEGTDPRJCD5D718F",141,1,1,2,0
"EEGTDPRJCD5D718F",142,2,1,2,0
"EEGTDPRJCD5D718F",143,2,1,3,1
"EEGTDPRJCD5D718F",144,2,2,3,1
"EEGTDPRJCD5D718F",145,1,2,2,1
"EEGTDPRJCD5D718F",146,1,1,2,0
"EEGTDPRJCD5D718F",147,1,2,3,0
"EEGTDPRJCD5D718F",148,2,2,3,1
"EEGTDPRJCD5D718F",149,1,1,2,0
"EEGTDPRJCD5D718F",150,2,1,2,0
"EEGTDPRJCDF3B74D",1,2,2,3,0
"EEGTDPRJCDF3B74D",2,NA,2,2,NA
"EEGTDPRJCDF3B74D",3,1,1,2,1
"EEGTDPRJCDF3B74D",4,NA,1,3,NA
"EEGTDPRJCDF3B74D",5,2,1,3,1
"EEGTDPRJCDF3B74D",6,2,2,3,0
"EEGTDPRJCDF3B74D",7,1,2,2,0
"EEGTDPRJCDF3B74D",8,2,2,3,0
"EEGTDPRJCDF3B74D",9,1,2,2,1
"EEGTDPRJCDF3B74D",10,1,2,2,1
"EEGTDPRJCDF3B74D",11,1,2,3,1
"EEGTDPRJCDF3B74D",12,1,2,3,0
"EEGTDPRJCDF3B74D",13,1,2,2,0
"EEGTDPRJCDF3B74D",14,1,1,2,1
"EEGTDPRJCDF3B74D",15,2,1,2,1
"EEGTDPRJCDF3B74D",16,1,1,2,1
"EEGTDPRJCDF3B74D",17,1,1,2,1
"EEGTDPRJCDF3B74D",18,2,1,2,1
"EEGTDPRJCDF3B74D",19,1,1,2,0
"EEGTDPRJCDF3B74D",20,1,1,2,0
"EEGTDPRJCDF3B74D",21,1,1,2,1
"EEGTDPRJCDF3B74D",22,1,1,3,0
"EEGTDPRJCDF3B74D",23,1,1,3,1
"EEGTDPRJCDF3B74D",24,2,1,3,0
"EEGTDPRJCDF3B74D",25,2,1,3,0
"EEGTDPRJCDF3B74D",26,1,1,2,0
"EEGTDPRJCDF3B74D",27,1,1,2,1
"EEGTDPRJCDF3B74D",28,NA,1,3,NA
"EEGTDPRJCDF3B74D",29,1,1,2,0
"EEGTDPRJCDF3B74D",30,1,1,3,1
"EEGTDPRJCDF3B74D",31,1,1,2,1
"EEGTDPRJCDF3B74D",32,1,1,2,1
"EEGTDPRJCDF3B74D",33,1,1,2,0
"EEGTDPRJCDF3B74D",34,2,1,3,0
"EEGTDPRJCDF3B74D",35,2,1,3,0
"EEGTDPRJCDF3B74D",36,2,1,3,0
"EEGTDPRJCDF3B74D",37,2,1,2,1
"EEGTDPRJCDF3B74D",38,2,1,3,0
"EEGTDPRJCDF3B74D",39,2,1,3,1
"EEGTDPRJCDF3B74D",40,2,1,2,1
"EEGTDPRJCDF3B74D",41,1,1,2,1
"EEGTDPRJCDF3B74D",42,1,1,2,1
"EEGTDPRJCDF3B74D",43,1,1,2,1
"EEGTDPRJCDF3B74D",44,2,1,2,1
"EEGTDPRJCDF3B74D",45,NA,1,2,NA
"EEGTDPRJCDF3B74D",46,1,1,2,1
"EEGTDPRJCDF3B74D",47,1,1,2,1
"EEGTDPRJCDF3B74D",48,1,1,2,1
"EEGTDPRJCDF3B74D",49,2,1,2,1
"EEGTDPRJCDF3B74D",50,2,1,2,1
"EEGTDPRJCDF3B74D",51,1,1,2,0
"EEGTDPRJCDF3B74D",52,1,1,3,1
"EEGTDPRJCDF3B74D",53,1,1,2,1
"EEGTDPRJCDF3B74D",54,1,1,2,1
"EEGTDPRJCDF3B74D",55,1,1,2,0
"EEGTDPRJCDF3B74D",56,2,1,2,1
"EEGTDPRJCDF3B74D",57,2,1,2,1
"EEGTDPRJCDF3B74D",58,1,1,2,1
"EEGTDPRJCDF3B74D",59,1,1,2,0
"EEGTDPRJCDF3B74D",60,2,1,3,0
"EEGTDPRJCDF3B74D",61,2,2,3,0
"EEGTDPRJCDF3B74D",62,1,2,2,0
"EEGTDPRJCDF3B74D",63,1,2,2,0
"EEGTDPRJCDF3B74D",64,1,1,2,1
"EEGTDPRJCDF3B74D",65,2,1,2,1
"EEGTDPRJCDF3B74D",66,2,1,2,0
"EEGTDPRJCDF3B74D",67,1,1,2,1
"EEGTDPRJCDF3B74D",68,2,1,2,1
"EEGTDPRJCDF3B74D",69,1,2,3,1
"EEGTDPRJCDF3B74D",70,1,1,3,1
"EEGTDPRJCDF3B74D",71,1,1,3,1
"EEGTDPRJCDF3B74D",72,2,1,2,1
"EEGTDPRJCDF3B74D",73,1,1,2,0
"EEGTDPRJCDF3B74D",74,1,1,2,0
"EEGTDPRJCDF3B74D",75,1,1,2,0
"EEGTDPRJCDF3B74D",76,NA,NA,NA,NA
"EEGTDPRJCDF3B74D",77,1,2,2,0
"EEGTDPRJCDF3B74D",78,2,2,3,0
"EEGTDPRJCDF3B74D",79,1,1,2,0
"EEGTDPRJCDF3B74D",80,NA,NA,NA,NA
"EEGTDPRJCDF3B74D",81,1,1,2,1
"EEGTDPRJCDF3B74D",82,1,1,2,1
"EEGTDPRJCDF3B74D",83,1,1,2,1
"EEGTDPRJCDF3B74D",84,2,1,2,1
"EEGTDPRJCDF3B74D",85,2,1,3,0
"EEGTDPRJCDF3B74D",86,2,1,2,0
"EEGTDPRJCDF3B74D",87,1,1,2,0
"EEGTDPRJCDF3B74D",88,1,1,3,1
"EEGTDPRJCDF3B74D",89,1,1,2,1
"EEGTDPRJCDF3B74D",90,2,1,2,1
"EEGTDPRJCDF3B74D",91,1,1,2,0
"EEGTDPRJCDF3B74D",92,1,1,2,1
"EEGTDPRJCDF3B74D",93,1,1,2,1
"EEGTDPRJCDF3B74D",94,1,1,2,0
"EEGTDPRJCDF3B74D",95,1,1,2,1
"EEGTDPRJCDF3B74D",96,2,1,2,1
"EEGTDPRJCDF3B74D",97,2,1,2,0
"EEGTDPRJCDF3B74D",98,1,1,2,1
"EEGTDPRJCDF3B74D",99,1,1,2,1
"EEGTDPRJCDF3B74D",100,1,1,2,0
"EEGTDPRJCDF3B74D",101,1,1,3,0
"EEGTDPRJCDF3B74D",102,1,1,2,1
"EEGTDPRJCDF3B74D",103,2,1,3,0
"EEGTDPRJCDF3B74D",104,1,1,2,1
"EEGTDPRJCDF3B74D",105,1,1,3,1
"EEGTDPRJCDF3B74D",106,1,1,2,0
"EEGTDPRJCDF3B74D",107,1,1,2,1
"EEGTDPRJCDF3B74D",108,1,1,2,0
"EEGTDPRJCDF3B74D",109,2,1,2,0
"EEGTDPRJCDF3B74D",110,1,1,3,0
"EEGTDPRJCDF3B74D",111,1,1,2,0
"EEGTDPRJCDF3B74D",112,2,1,2,1
"EEGTDPRJCDF3B74D",113,1,1,2,0
"EEGTDPRJCDF3B74D",114,2,1,2,1
"EEGTDPRJCDF3B74D",115,1,1,3,1
"EEGTDPRJCDF3B74D",116,1,1,2,0
"EEGTDPRJCDF3B74D",117,2,1,2,0
"EEGTDPRJCDF3B74D",118,1,2,2,0
